device,ecommerce,event_name,event_previous_timestamp,event_timestamp,geo,items,traffic_source,user_first_touch_timestamp,user_id
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",guest,1592757923892365,1592757925892472,"{""city"":""New York"",""state"":""NY""}","[{""coupon"":null,""item_id"":""M_STAN_T"",""item_name"":""Standard Twin Mattress"",""item_revenue_in_usd"":595,""price_in_usd"":595,""quantity"":1}]",facebook,1592757362670538,UA000000104072808
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",warranty,1592765507804560,1592765515103771,"{""city"":""Wilton"",""state"":""IA""}",[],facebook,1592763972735272,UA000000104123692
Chrome OS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,1592761883830446,1593088642150698,"{""city"":""Chicago"",""state"":""IL""}","[{""coupon"":""NEWBED10"",""item_id"":""M_STAN_F"",""item_name"":""Standard Full Mattress"",""item_revenue_in_usd"":850.5,""price_in_usd"":945,""quantity"":1}]",email,1592761017255559,UA000000104101337
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",checkout,1592766809305559,1592766913394499,"{""city"":""Fairborn"",""state"":""OH""}","[{""coupon"":null,""item_id"":""M_STAN_K"",""item_name"":""Standard King Mattress"",""item_revenue_in_usd"":1195,""price_in_usd"":1195,""quantity"":1}]",google,1592766640707004,UA000000104142591
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",guest,1592758183142005,1592758402164409,"{""city"":""Jerome"",""state"":""ID""}","[{""coupon"":null,""item_id"":""M_STAN_F"",""item_name"":""Standard Full Mattress"",""item_revenue_in_usd"":945,""price_in_usd"":945,""quantity"":1}]",google,1592756785803966,UA000000104068410
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",pillows,null,1592765160826375,"{""city"":""Palmdale"",""state"":""CA""}",[],facebook,1592765160826375,UA000000104132367
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1592759852549197,"{""city"":""Brownsville"",""state"":""TX""}",[],instagram,1592759852549197,UA000000104092293
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",press,1592757414951348,1592758006888167,"{""city"":""Portland"",""state"":""OR""}",[],google,1592757414951348,UA000000104073212
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",original,1592760061001524,1592760204482261,"{""city"":""Oxnard"",""state"":""CA""}",[],google,1592757665581758,UA000000104075166
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",shipping_info,1592764848006146,1592764922208158,"{""city"":""Pleasanton"",""state"":""CA""}","[{""coupon"":null,""item_id"":""M_STAN_F"",""item_name"":""Standard Full Mattress"",""item_revenue_in_usd"":945,""price_in_usd"":945,""quantity"":1}]",google,1592760427928719,UA000000104096685
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",delivery,1592762451018047,1592762558086620,"{""city"":""Davis"",""state"":""CA""}",[],google,1592758362200586,UA000000104080583
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1592756849291460,"{""city"":""Portland"",""state"":""OR""}",[],google,1592756849291460,UA000000104068928
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",original,1592757230358908,1592757339179988,"{""city"":""Jonesboro"",""state"":""AR""}",[],facebook,1592757186889882,UA000000104071501
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",faq,1592760636496011,1592763113229360,"{""city"":""Kansas City"",""state"":""KS""}",[],google,1592760636496011,UA000000104098324
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,null,1592758091963687,"{""city"":""Auburn"",""state"":""CA""}",[],direct,1592758091963687,UA000000104078490
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",delivery,1592761689447920,1592764334912188,"{""city"":""Coral Springs"",""state"":""FL""}",[],instagram,1592761689447920,UA000000104106503
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",press,1592763345668942,1592763637944636,"{""city"":""Delaware"",""state"":""OH""}",[],google,1592760596199382,UA000000104098009
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",email_coupon,1592762844663492,1592762854772492,"{""city"":""Effingham"",""state"":""IL""}",[],google,1592762403892365,UA000000104112014
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1592755467267003,"{""city"":""League City"",""state"":""TX""}",[],facebook,1592755467267003,UA000000104058177
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,1592762514234730,1592762589237659,"{""city"":""Pittsburg"",""state"":""CA""}",[],google,1592762084758082,UA000000104109561
Linux,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",add_item,1592768206694528,1592768467663334,"{""city"":""Auburn"",""state"":""WA""}","[{""coupon"":null,""item_id"":""M_STAN_T"",""item_name"":""Standard Twin Mattress"",""item_revenue_in_usd"":595,""price_in_usd"":595,""quantity"":1}]",google,1592768206694528,UA000000104152700
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,1592761700106916,1592762103019502,"{""city"":""Lakewood"",""state"":""WA""}",[],instagram,1592759554640358,UA000000104089883
Chrome OS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,1592756352435602,1592757455941120,"{""city"":""Estell Manor"",""state"":""NJ""}",[],instagram,1592756352435602,UA000000104064962
Linux,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1592763625802279,"{""city"":""Perris"",""state"":""CA""}",[],direct,1592763625802279,UA000000104121193
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",original,1592768713211475,1592769422095970,"{""city"":""Baltimore"",""state"":""MD""}",[],google,1592768713211475,UA000000104155775
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",checkout,1592758319680118,1592758323237189,"{""city"":""Jacksonville"",""state"":""FL""}","[{""coupon"":null,""item_id"":""M_STAN_F"",""item_name"":""Standard Full Mattress"",""item_revenue_in_usd"":945,""price_in_usd"":945,""quantity"":1},{""coupon"":null,""item_id"":""M_STAN_K"",""item_name"":""Standard King Mattress"",""item_revenue_in_usd"":1195,""price_in_usd"":1195,""quantity"":1}]",youtube,1592758144329018,UA000000104078895
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1592762823685609,"{""city"":""Spartanburg"",""state"":""SC""}",[],google,1592762823685609,UA000000104115254
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",reviews,1592766959361681,1592768277284496,"{""city"":""Philadelphia"",""state"":""PA""}",[],google,1592766959361681,UA000000104144716
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",cart,1592761927037947,1592761939517795,"{""city"":""Coeur d'Alene"",""state"":""ID""}","[{""coupon"":null,""item_id"":""M_STAN_T"",""item_name"":""Standard Twin Mattress"",""item_revenue_in_usd"":595,""price_in_usd"":595,""quantity"":1}]",facebook,1592761027742555,UA000000104101417
Chrome OS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",warranty,1592755787466269,1592757612480607,"{""city"":""Richmond"",""state"":""KY""}",[],google,1592755639431122,UA000000104059538
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",guest,1592766950497597,1592767766576455,"{""city"":""Hayward"",""state"":""CA""}","[{""coupon"":null,""item_id"":""M_STAN_T"",""item_name"":""Standard Twin Mattress"",""item_revenue_in_usd"":1190,""price_in_usd"":595,""quantity"":2}]",facebook,1592766367760918,UA000000104140780
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",email_coupon,1592757816428405,1592759600517505,"{""city"":""Woodland Park"",""state"":""CO""}",[],instagram,1592757805768069,UA000000104076238
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",premium,1592763116741381,1592763590008636,"{""city"":""Wichita"",""state"":""KS""}",[],google,1592763116741381,UA000000104117454
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",cart,1592759623202711,1592759906951227,"{""city"":""New York"",""state"":""NY""}","[{""coupon"":null,""item_id"":""M_STAN_T"",""item_name"":""Standard Twin Mattress"",""item_revenue_in_usd"":595,""price_in_usd"":595,""quantity"":1}]",direct,1592759161672720,UA000000104086853
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,1592760887850193,1592761312347480,"{""city"":""Manchester"",""state"":""TN""}",[],google,1592760342954476,UA000000104096053
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",cart,1592766829794480,1592766831834586,"{""city"":""Phoenix"",""state"":""AZ""}","[{""coupon"":null,""item_id"":""M_STAN_T"",""item_name"":""Standard Twin Mattress"",""item_revenue_in_usd"":595,""price_in_usd"":595,""quantity"":1}]",google,1592766084733618,UA000000104138815
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1592762304288820,"{""city"":""Georgetown"",""state"":""TX""}",[],google,1592762304288820,UA000000104111240
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",original,1592767149159101,1592767223409625,"{""city"":""Madison"",""state"":""WI""}",[],google,1592767149159101,UA000000104145981
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",guest,1592758882541617,1592759000553769,"{""city"":""Santa Rosa"",""state"":""CA""}","[{""coupon"":null,""item_id"":""M_STAN_F"",""item_name"":""Standard Full Mattress"",""item_revenue_in_usd"":945,""price_in_usd"":945,""quantity"":1}]",facebook,1592756342200402,UA000000104064871
Linux,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1592757980320029,"{""city"":""El Paso"",""state"":""TX""}",[],direct,1592757980320029,UA000000104077572
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,null,1592756271148205,"{""city"":""Durham"",""state"":""NC""}",[],google,1592756271148205,UA000000104064350
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",original,1592768489573553,1592769330735600,"{""city"":""Cleveland"",""state"":""OH""}",[],google,1592768489573553,UA000000104154459
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1592766654946114,"{""city"":""McKinney"",""state"":""TX""}",[],direct,1592766654946114,UA000000104142678
Chrome OS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,1592755934341592,1592756838827567,"{""city"":""Pearland"",""state"":""TX""}",[],youtube,1592755934341592,UA000000104061756
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",delivery,1592768883054352,1592769964730923,"{""city"":""Chesapeake"",""state"":""VA""}",[],google,1592768883054352,UA000000104156778
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",checkout,1593049755048149,1593049757235078,"{""city"":""Fairbanks"",""state"":""AK""}","[{""coupon"":""NEWBED10"",""item_id"":""M_STAN_T"",""item_name"":""Standard Twin Mattress"",""item_revenue_in_usd"":535.5,""price_in_usd"":595,""quantity"":1}]",email,1592756403590662,UA000000104065428
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",add_item,1592764934549500,1592765105975234,"{""city"":""Fall River"",""state"":""MA""}","[{""coupon"":null,""item_id"":""M_STAN_Q"",""item_name"":""Standard Queen Mattress"",""item_revenue_in_usd"":1045,""price_in_usd"":1045,""quantity"":1}]",facebook,1592764934549500,UA000000104130771
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",premium,1592769715746125,1592770117142635,"{""city"":""Philadelphia"",""state"":""PA""}",[],google,1592766959361681,UA000000104144716
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",checkout,1592869143257312,1592870943374284,"{""city"":""Corpus Christi"",""state"":""TX""}","[{""coupon"":""NEWBED10"",""item_id"":""M_STAN_T"",""item_name"":""Standard Twin Mattress"",""item_revenue_in_usd"":535.5,""price_in_usd"":595,""quantity"":1}]",email,1592758800497722,UA000000104084106
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",checkout,1592766564960311,1592766625651216,"{""city"":""Berkeley"",""state"":""CA""}","[{""coupon"":null,""item_id"":""M_STAN_F"",""item_name"":""Standard Full Mattress"",""item_revenue_in_usd"":945,""price_in_usd"":945,""quantity"":1}]",instagram,1592766228670126,UA000000104139786
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",cc_info,1592938418182534,1592938657419696,"{""city"":""Denver"",""state"":""CO""}","[{""coupon"":""NEWBED10"",""item_id"":""M_STAN_F"",""item_name"":""Standard Full Mattress"",""item_revenue_in_usd"":850.5,""price_in_usd"":945,""quantity"":1}]",email,1592757327784801,UA000000104072556
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",original,1592755771316685,1592756163711704,"{""city"":""White Plains"",""state"":""NY""}",[],google,1592755771316685,UA000000104060554
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",premium,1592760335152808,1592760337353309,"{""city"":""Anaheim"",""state"":""CA""}",[],facebook,1592760335152808,UA000000104095995
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",pillows,1592760232145763,1592760289604028,"{""city"":""Spokane Valley"",""state"":""WA""}",[],facebook,1592760232145763,UA000000104095244
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1592768551185474,"{""city"":""New York"",""state"":""NY""}",[],google,1592768551185474,UA000000104154821
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",checkout,1592760038064061,1592760138880793,"{""city"":""Houston"",""state"":""TX""}","[{""coupon"":null,""item_id"":""M_STAN_Q"",""item_name"":""Standard Queen Mattress"",""item_revenue_in_usd"":1045,""price_in_usd"":1045,""quantity"":1},{""coupon"":null,""item_id"":""P_FOAM_K"",""item_name"":""King Foam Pillow"",""item_revenue_in_usd"":79,""price_in_usd"":79,""quantity"":1}]",facebook,1592755384350771,UA000000104057531
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",original,1592765130384529,1592765218549127,"{""city"":""Grand Rapids"",""state"":""MI""}",[],instagram,1592765130384529,UA000000104132166
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",pillows,null,1592756698046843,"{""city"":""New York"",""state"":""NY""}",[],google,1592756698046843,UA000000104067728
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",warranty,1592759464316012,1592759508901318,"{""city"":""Lorain"",""state"":""OH""}",[],google,1592758172598401,UA000000104079128
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",add_item,1592755490824726,1592755498522454,"{""city"":""Newark"",""state"":""NJ""}","[{""coupon"":null,""item_id"":""M_STAN_F"",""item_name"":""Standard Full Mattress"",""item_revenue_in_usd"":945,""price_in_usd"":945,""quantity"":1}]",facebook,1592755490824726,UA000000104058354
